id,match_id,fecha,deporte,partido,home_team,away_team,seleccion,casa,cuota,prob_real,prob_modelo,prob_sharp,edge_pct,stake_eur,factor_conf,n_sharp,fair_open,creada
8d328c3785d67b9d26389f50a4951f22|Fortuna Sittard|Smarkets,8d328c3785d67b9d26389f50a4951f22,2026-05-03T12:30:00Z,soccer_netherlands_eredivisie,Fortuna Sittard vs Feyenoord,Fortuna Sittard,Feyenoord,Fortuna Sittard,Smarkets,4.5,0.2393,0.4635,0.2393,7.7,0.02,0.0,3,4.1782,2026-04-27T06:32:26
1dc1f73ee86044140d5314edafdf5650|Draw|Unibet (NL),1dc1f73ee86044140d5314edafdf5650,2026-05-08T18:45:00Z,soccer_italy_serie_a,Torino vs Sassuolo,Torino,Sassuolo,Draw,Unibet (NL),3.5,0.3041,0.2311,0.3041,6.45,0.02,0.0,2,3.2879,2026-04-27T06:32:26
283f2c3d59eca2d16cac28578527640a|AS Monaco|Unibet (NL),283f2c3d59eca2d16cac28578527640a,2026-05-02T17:00:00Z,soccer_france_ligue_one,Metz vs AS Monaco,Metz,AS Monaco,AS Monaco,Unibet (NL),1.51,0.6962,0.165,0.6962,5.13,0.08,0.0,4,1.4364,2026-04-27T06:32:26
0568f4e3240e33cd97331e3e6b5ae536|Bournemouth|1xBet,0568f4e3240e33cd97331e3e6b5ae536,2026-05-09T14:00:00Z,soccer_epl,Fulham vs Bournemouth,Fulham,Bournemouth,Bournemouth,1xBet,2.67,0.4052,0.1703,0.4052,8.19,0.04,0.0,3,2.468,2026-04-27T06:32:26
edb41dc3458757ffd26876af02c729fb|Sunderland|BetOnline.ag,edb41dc3458757ffd26876af02c729fb,2026-05-09T14:00:00Z,soccer_epl,Sunderland vs Manchester United,Sunderland,Manchester United,Sunderland,BetOnline.ag,4.14,0.2521,0.6091,0.2521,4.38,0.01,0.0,3,3.9664,2026-04-27T06:32:26
b83b66eb2cc703413276e418724fd51f|Newcastle United|1xBet,b83b66eb2cc703413276e418724fd51f,2026-05-10T13:00:00Z,soccer_epl,Nottingham Forest vs Newcastle United,Nottingham Forest,Newcastle United,Newcastle United,1xBet,2.91,0.3764,0.1703,0.3764,9.53,0.04,0.0,3,2.6567,2026-04-27T06:32:26
6d8db9dded1c8d337ae3a570c8d4ff3c|Leeds United|BetOnline.ag,6d8db9dded1c8d337ae3a570c8d4ff3c,2026-05-11T19:00:00Z,soccer_epl,Tottenham Hotspur vs Leeds United,Tottenham Hotspur,Leeds United,Leeds United,BetOnline.ag,3.6,0.3035,0.1703,0.3035,9.27,0.03,0.0,3,3.2947,2026-04-27T06:32:26
4356a00ca97d85f0a97d7af6e1779b8b|Bayer Leverkusen|Unibet (NL),4356a00ca97d85f0a97d7af6e1779b8b,2026-05-09T13:30:00Z,soccer_germany_bundesliga,VfB Stuttgart vs Bayer Leverkusen,VfB Stuttgart,Bayer Leverkusen,Bayer Leverkusen,Unibet (NL),3.25,0.329,0.0668,0.329,6.93,0.02,0.0,3,3.0395,2026-04-27T10:21:35
af41a6b73184665e22901448af9c2d49|Hamburger SV|Unibet (SE),af41a6b73184665e22901448af9c2d49,2026-05-10T13:30:00Z,soccer_germany_bundesliga,Hamburger SV vs SC Freiburg,Hamburger SV,SC Freiburg,Hamburger SV,Unibet (SE),2.9,0.3845,0.4293,0.3406,11.51,0.1,1.0,3,2.9358,2026-04-27T10:21:35
84ca6bc5b27b3a9a9731892c9a4c938c|Draw|Unibet (SE),84ca6bc5b27b3a9a9731892c9a4c938c,2026-05-10T17:30:00Z,soccer_germany_bundesliga,FSV Mainz 05 vs Union Berlin,FSV Mainz 05,Union Berlin,Draw,Unibet (SE),3.95,0.2768,0.2157,0.2768,9.34,0.02,0.0,3,3.6126,2026-04-27T10:21:35
416553e1e955de821bff3b8d8e65ec0b|Lille|1xBet,416553e1e955de821bff3b8d8e65ec0b,2026-05-10T19:00:00Z,soccer_france_ligue_one,AS Monaco vs Lille,AS Monaco,Lille,Lille,1xBet,3.02,0.3671,0.165,0.3671,10.85,0.04,0.0,3,2.7243,2026-04-27T10:21:35
93a9be1c085e1cb24aadef9579a63506|Le Havre|Betfred (UK),93a9be1c085e1cb24aadef9579a63506,2026-05-10T19:00:00Z,soccer_france_ligue_one,Le Havre vs Marseille,Le Havre,Marseille,Le Havre,Betfred (UK),4.5,0.2408,0.6106,0.2408,8.38,0.02,0.0,3,4.1522,2026-04-27T10:21:35
21df0be209e530141e2b764f2175bf46|Draw|1xBet,21df0be209e530141e2b764f2175bf46,2026-05-10T19:00:00Z,soccer_france_ligue_one,Metz vs Lorient,Metz,Lorient,Draw,1xBet,3.65,0.2971,0.2245,0.2971,8.45,0.02,0.0,3,3.3656,2026-04-27T10:21:35
31c28f74ac0a0f65eeff8515ec593368|Chelsea|BetOnline.ag,31c28f74ac0a0f65eeff8515ec593368,2026-05-09T11:30:00Z,soccer_epl,Liverpool vs Chelsea,Liverpool,Chelsea,Chelsea,BetOnline.ag,3.85,0.2847,0.1703,0.2847,9.62,0.03,0.0,3,3.5122,2026-04-27T10:21:35
0568f4e3240e33cd97331e3e6b5ae536|Fulham|1xBet,0568f4e3240e33cd97331e3e6b5ae536,2026-05-09T14:00:00Z,soccer_epl,Fulham vs Bournemouth,Fulham,Bournemouth,Fulham,1xBet,2.65,0.4131,0.6091,0.4131,9.46,0.04,0.0,3,2.421,2026-04-27T10:21:35
edb41dc3458757ffd26876af02c729fb|Sunderland|LeoVegas (SE),edb41dc3458757ffd26876af02c729fb,2026-05-09T14:00:00Z,soccer_epl,Sunderland vs Manchester United,Sunderland,Manchester United,Sunderland,LeoVegas (SE),4.2,0.2538,0.6091,0.2538,6.6,0.02,0.0,3,3.9401,2026-04-27T10:21:35
b83b66eb2cc703413276e418724fd51f|Nottingham Forest|1xBet,b83b66eb2cc703413276e418724fd51f,2026-05-10T13:00:00Z,soccer_epl,Nottingham Forest vs Newcastle United,Nottingham Forest,Newcastle United,Nottingham Forest,1xBet,2.57,0.4221,0.6091,0.4221,8.47,0.04,0.0,3,2.3693,2026-04-27T10:21:35
d75b633386ce973fb123df8b86120374|West Ham United|Winamax (FR),d75b633386ce973fb123df8b86120374,2026-05-10T15:30:00Z,soccer_epl,West Ham United vs Arsenal,West Ham United,Arsenal,West Ham United,Winamax (FR),4.4,0.2449,0.6091,0.2449,7.75,0.02,0.0,3,4.0834,2026-04-27T10:21:35
315caab5b12d03dde21e65d3c03d7957|Atlético Madrid|Unibet (NL),315caab5b12d03dde21e65d3c03d7957,2026-05-02T14:15:00Z,soccer_spain_la_liga,Valencia vs Atlético Madrid,Valencia,Atlético Madrid,Atlético Madrid,Unibet (NL),4.1,0.2537,0.1593,0.2537,4.02,0.01,0.0,4,3.9415,2026-04-27T10:21:35
7dfac3d69789cb033ecb18982d93e975|Blackburn Rovers|Matchbook,7dfac3d69789cb033ecb18982d93e975,2026-05-02T11:30:00Z,soccer_efl_champ,Blackburn Rovers vs Leicester City,Blackburn Rovers,Leicester City,Blackburn Rovers,Matchbook,2.3,0.4532,0.598,0.4532,4.23,0.03,0.0,4,2.2066,2026-04-27T14:04:27
177bc992774226c574288b3a263c748d|Draw|Betfred (UK),177bc992774226c574288b3a263c748d,2026-05-09T13:30:00Z,soccer_germany_bundesliga,Augsburg vs Borussia Monchengladbach,Augsburg,Borussia Monchengladbach,Draw,Betfred (UK),3.75,0.2878,0.2157,0.2878,7.93,0.02,0.0,3,3.4745,2026-04-27T14:04:27
959903e58a616fbaedfe9e8e608e3618|Werder Bremen|Betway,959903e58a616fbaedfe9e8e608e3618,2026-05-09T13:30:00Z,soccer_germany_bundesliga,TSG Hoffenheim vs Werder Bremen,TSG Hoffenheim,Werder Bremen,Werder Bremen,Betway,4.5,0.2342,0.2017,0.2342,5.37,0.01,0.0,3,4.2705,2026-04-27T14:04:27
959903e58a616fbaedfe9e8e608e3618|Draw|Betway,959903e58a616fbaedfe9e8e608e3618,2026-05-09T13:30:00Z,soccer_germany_bundesliga,TSG Hoffenheim vs Werder Bremen,TSG Hoffenheim,Werder Bremen,Draw,Betway,4.5,0.2419,0.2157,0.2419,8.85,0.02,0.0,3,4.1343,2026-04-27T14:04:27
7cc6b1d552eef8615927b83203b169f7|1. FC Heidenheim|Marathon Bet,7cc6b1d552eef8615927b83203b169f7,2026-05-10T15:30:00Z,soccer_germany_bundesliga,1. FC Köln vs 1. FC Heidenheim,1. FC Köln,1. FC Heidenheim,1. FC Heidenheim,Marathon Bet,4.45,0.2473,0.2966,0.2473,10.07,0.02,0.0,3,4.043,2026-04-27T14:04:27
adf6bc6c24054aefd6fb960c05547695|CA Osasuna|Unibet (NL),adf6bc6c24054aefd6fb960c05547695,2026-05-08T19:00:00Z,soccer_spain_la_liga,Levante vs CA Osasuna,Levante,CA Osasuna,CA Osasuna,Unibet (NL),3.05,0.3425,0.1747,0.3425,4.46,0.02,0.0,2,2.9198,2026-04-27T14:04:27
416553e1e955de821bff3b8d8e65ec0b|Draw|1xBet,416553e1e955de821bff3b8d8e65ec0b,2026-05-10T19:00:00Z,soccer_france_ligue_one,AS Monaco vs Lille,AS Monaco,Lille,Draw,1xBet,3.91,0.2755,0.2245,0.2755,7.73,0.02,0.0,3,3.6295,2026-04-27T14:04:27
61828e05d7e37e30eecff13ebfec54b5|Angers|1xBet,61828e05d7e37e30eecff13ebfec54b5,2026-05-10T19:00:00Z,soccer_france_ligue_one,Angers vs Strasbourg,Angers,Strasbourg,Angers,1xBet,3.9,0.2721,0.6106,0.2721,6.12,0.02,0.0,3,3.6752,2026-04-27T14:04:27
61828e05d7e37e30eecff13ebfec54b5|Draw|1xBet,61828e05d7e37e30eecff13ebfec54b5,2026-05-10T19:00:00Z,soccer_france_ligue_one,Angers vs Strasbourg,Angers,Strasbourg,Draw,1xBet,3.74,0.2915,0.2245,0.2915,9.02,0.03,0.0,3,3.4307,2026-04-27T14:04:27
3f6eec24642e9ab0d4289401fff075d4|Draw|Unibet (SE),3f6eec24642e9ab0d4289401fff075d4,2026-05-10T19:00:00Z,soccer_france_ligue_one,Auxerre vs Nice,Auxerre,Nice,Draw,Unibet (SE),3.55,0.3003,0.2245,0.3003,6.62,0.02,0.0,3,3.3295,2026-04-27T14:04:27
e6ef453d54e329be6b6e852a23d5441a|Draw|Unibet (NL),e6ef453d54e329be6b6e852a23d5441a,2026-05-02T18:00:00Z,soccer_netherlands_eredivisie,Ajax vs PSV Eindhoven,Ajax,PSV Eindhoven,Draw,Unibet (NL),4.25,0.2603,0.207,0.2603,10.62,0.03,0.0,3,3.842,2026-04-27T14:04:27
3f6eec24642e9ab0d4289401fff075d4|Nice|1xBet,3f6eec24642e9ab0d4289401fff075d4,2026-05-10T19:00:00Z,soccer_france_ligue_one,Auxerre vs Nice,Auxerre,Nice,Nice,1xBet,3.06,0.3428,0.165,0.3428,4.89,0.02,0.0,3,2.9173,2026-04-27T17:26:14
6fa2ebdc614d327bc9a4558541adcd30|Toronto Raptors|Unibet (SE),6fa2ebdc614d327bc9a4558541adcd30,2026-04-29T23:10:00Z,basketball_nba,Cleveland Cavaliers vs Toronto Raptors,Cleveland Cavaliers,Toronto Raptors,Toronto Raptors,Unibet (SE),4.3,0.2425,,0.2425,4.28,0.01,0.0,3,4.1236,2026-04-27T17:26:14
4f49195b18bb1795c3a1a963e6dcae4d|FC Twente Enschede|Unibet (NL),4f49195b18bb1795c3a1a963e6dcae4d,2026-05-03T14:45:00Z,soccer_netherlands_eredivisie,AZ Alkmaar vs FC Twente Enschede,AZ Alkmaar,FC Twente Enschede,FC Twente Enschede,Unibet (NL),2.7,0.3866,0.1893,0.3866,4.37,0.02,0.0,3,2.5869,2026-04-27T17:26:14
5832566a554f0c48e3e76d0449ced594|Udinese|BetOnline.ag,5832566a554f0c48e3e76d0449ced594,2026-05-09T13:00:00Z,soccer_italy_serie_a,Cagliari vs Udinese,Cagliari,Udinese,Udinese,BetOnline.ag,3.14,0.3407,0.1823,0.3407,6.97,0.03,0.0,3,2.9355,2026-04-27T17:26:14
a0931093de6a061932b13dca2757ca04|Juventus|1xBet,a0931093de6a061932b13dca2757ca04,2026-05-09T18:45:00Z,soccer_italy_serie_a,Lecce vs Juventus,Lecce,Juventus,Juventus,1xBet,1.63,0.6413,0.1823,0.6413,4.53,0.06,0.0,3,1.5594,2026-04-27T17:26:14
cd1de2ada1b712d0476fe341467e62c2|RB Leipzig|Unibet (SE),cd1de2ada1b712d0476fe341467e62c2,2026-05-02T16:30:00Z,soccer_germany_bundesliga,Bayer Leverkusen vs RB Leipzig,Bayer Leverkusen,RB Leipzig,RB Leipzig,Unibet (SE),3.25,0.3213,0.4491,0.3213,4.42,0.02,0.0,4,3.1126,2026-04-27T17:26:14
4356a00ca97d85f0a97d7af6e1779b8b|VfB Stuttgart|1xBet,4356a00ca97d85f0a97d7af6e1779b8b,2026-05-09T13:30:00Z,soccer_germany_bundesliga,VfB Stuttgart vs Bayer Leverkusen,VfB Stuttgart,Bayer Leverkusen,VfB Stuttgart,1xBet,2.15,0.4918,0.79,0.4918,5.75,0.04,0.0,3,2.0331,2026-04-27T17:26:14
6da09dc28351a7ea21f7e46846c50db8|Draw|Unibet (FR),6da09dc28351a7ea21f7e46846c50db8,2026-05-03T17:00:00Z,soccer_portugal_primeira_liga,Braga vs Estoril,Braga,Estoril,Draw,Unibet (FR),4.5,0.2435,0.2245,0.2435,9.59,0.02,0.0,3,4.1061,2026-04-27T19:39:43
84ca6bc5b27b3a9a9731892c9a4c938c|Union Berlin|1xBet,84ca6bc5b27b3a9a9731892c9a4c938c,2026-05-10T17:30:00Z,soccer_germany_bundesliga,FSV Mainz 05 vs Union Berlin,FSV Mainz 05,Union Berlin,Union Berlin,1xBet,4.47,0.2423,0.2017,0.2423,8.29,0.02,0.0,3,4.1278,2026-04-27T19:39:43
6d9cc0a176239fde9b91ec22817e4d84|Sparta Rotterdam|Coolbet,6d9cc0a176239fde9b91ec22817e4d84,2026-05-03T14:45:00Z,soccer_netherlands_eredivisie,Sparta Rotterdam vs Go Ahead Eagles,Sparta Rotterdam,Go Ahead Eagles,Sparta Rotterdam,Coolbet,2.08,0.5105,0.5481,0.4737,6.19,0.09,1.0,3,2.1109,2026-04-27T19:39:43
4356a00ca97d85f0a97d7af6e1779b8b|Bayer Leverkusen|Unibet (SE),4356a00ca97d85f0a97d7af6e1779b8b,2026-05-09T13:30:00Z,soccer_germany_bundesliga,VfB Stuttgart vs Bayer Leverkusen,VfB Stuttgart,Bayer Leverkusen,Bayer Leverkusen,Unibet (SE),3.25,0.3425,0.0668,0.3425,11.3,0.04,0.0,3,2.92,2026-04-27T21:07:17
177bc992774226c574288b3a263c748d|Borussia Monchengladbach|1xBet,177bc992774226c574288b3a263c748d,2026-05-09T13:30:00Z,soccer_germany_bundesliga,Augsburg vs Borussia Monchengladbach,Augsburg,Borussia Monchengladbach,Borussia Monchengladbach,1xBet,3.07,0.3417,0.2017,0.3417,4.91,0.02,0.0,3,2.9264,2026-04-27T22:56:53
6d8db9dded1c8d337ae3a570c8d4ff3c|Leeds United|Unibet (SE),6d8db9dded1c8d337ae3a570c8d4ff3c,2026-05-11T19:00:00Z,soccer_epl,Tottenham Hotspur vs Leeds United,Tottenham Hotspur,Leeds United,Leeds United,Unibet (SE),3.55,0.3037,0.1703,0.3037,7.81,0.02,0.0,3,3.2928,2026-04-27T22:56:53
adf6bc6c24054aefd6fb960c05547695|Draw|FanDuel,adf6bc6c24054aefd6fb960c05547695,2026-05-08T19:00:00Z,soccer_spain_la_liga,Levante vs CA Osasuna,Levante,CA Osasuna,Draw,FanDuel,3.4,0.3211,0.2348,0.3211,9.18,0.03,0.0,3,3.1141,2026-04-27T22:56:53
91980b0a091c3eababe99d41cbb15c69|Draw|Betfred (UK),91980b0a091c3eababe99d41cbb15c69,2026-05-09T12:00:00Z,soccer_spain_la_liga,Elche CF vs Alavés,Elche CF,Alavés,Draw,Betfred (UK),3.5,0.3011,0.2419,0.3011,5.39,0.02,0.0,3,3.3209,2026-04-27T22:56:53
a356ebe70d301a70471471682900ee13|Espanyol|1xBet,a356ebe70d301a70471471682900ee13,2026-05-09T14:15:00Z,soccer_spain_la_liga,Sevilla vs Espanyol,Sevilla,Espanyol,Espanyol,1xBet,3.74,0.2812,0.1593,0.2812,5.16,0.01,0.0,3,3.5566,2026-04-27T22:56:53
a356ebe70d301a70471471682900ee13|Draw|1xBet,a356ebe70d301a70471471682900ee13,2026-05-09T14:15:00Z,soccer_spain_la_liga,Sevilla vs Espanyol,Sevilla,Espanyol,Draw,1xBet,3.58,0.2967,0.2286,0.2967,6.2,0.02,0.0,3,3.3708,2026-04-27T22:56:53
603c9ac841df33429339ad9b4035dfba|Draw|1xBet,603c9ac841df33429339ad9b4035dfba,2026-05-10T12:00:00Z,soccer_spain_la_liga,Mallorca vs Villarreal,Mallorca,Villarreal,Draw,1xBet,3.7,0.2889,0.2286,0.2889,6.9,0.02,0.0,3,3.4611,2026-04-27T22:56:53
500435c556a1d29c11dd9b479059485d|Real Madrid|1xBet,500435c556a1d29c11dd9b479059485d,2026-05-10T19:00:00Z,soccer_spain_la_liga,Barcelona vs Real Madrid,Barcelona,Real Madrid,Real Madrid,1xBet,4.0,0.2707,0.1593,0.2707,8.29,0.02,0.0,3,3.6939,2026-04-27T22:56:53
c564a20fa6a716e013956c8958a79ca9|Rio Ave FC|1xBet,c564a20fa6a716e013956c8958a79ca9,2026-05-03T19:30:00Z,soccer_portugal_primeira_liga,Rio Ave FC vs Gil Vicente,Rio Ave FC,Gil Vicente,Rio Ave FC,1xBet,3.87,0.2837,0.4377,0.2837,9.8,0.03,0.0,3,3.5247,2026-04-28T03:36:31
2e977aa19b52f35a2f36273a8936a967|Draw|Unibet (SE),2e977aa19b52f35a2f36273a8936a967,2026-05-03T19:00:00Z,soccer_spain_la_liga,Espanyol vs Real Madrid,Espanyol,Real Madrid,Draw,Unibet (SE),4.2,0.2563,0.2286,0.2563,7.64,0.02,0.0,4,3.902,2026-04-28T03:36:31
d886f96ec9255bad51c2b93ebf5067f2|Aston Villa|1xBet,d886f96ec9255bad51c2b93ebf5067f2,2026-05-10T13:00:00Z,soccer_epl,Burnley vs Aston Villa,Burnley,Aston Villa,Aston Villa,1xBet,1.67,0.6325,0.1703,0.6325,5.62,0.06,0.0,3,1.5811,2026-04-28T06:33:55
e23328759de3a21e107de617da4d93f7|Draw|Unibet (SE),e23328759de3a21e107de617da4d93f7,2026-05-02T19:00:00Z,soccer_spain_la_liga,CA Osasuna vs Barcelona,CA Osasuna,Barcelona,Draw,Unibet (SE),4.2,0.2495,0.222,0.2495,4.79,0.01,0.0,4,4.0081,2026-04-28T06:33:55
c564a20fa6a716e013956c8958a79ca9|Gil Vicente|Casumo,c564a20fa6a716e013956c8958a79ca9,2026-05-03T19:30:00Z,soccer_portugal_primeira_liga,Rio Ave FC vs Gil Vicente,Rio Ave FC,Gil Vicente,Gil Vicente,Casumo,2.07,0.5164,0.3044,0.5164,6.89,0.05,0.0,3,1.9365,2026-04-28T06:33:55
3f6eec24642e9ab0d4289401fff075d4|Auxerre|1xBet,3f6eec24642e9ab0d4289401fff075d4,2026-05-10T19:00:00Z,soccer_france_ligue_one,Auxerre vs Nice,Auxerre,Nice,Auxerre,1xBet,2.49,0.4187,0.6106,0.4187,4.27,0.02,0.0,3,2.3881,2026-04-28T10:19:26
c599d8d62d6cd79a1c4c330c8d58f4ed|Draw|Betfred (UK),c599d8d62d6cd79a1c4c330c8d58f4ed,2026-05-10T16:30:00Z,soccer_spain_la_liga,Oviedo vs Getafe,Oviedo,Getafe,Draw,Betfred (UK),3.0,0.3522,0.2286,0.3522,5.67,0.02,0.0,3,2.8391,2026-04-28T10:19:26
0d0aa62d4305ee094389473b308ce0bd|Los Angeles Lakers|William Hill,0d0aa62d4305ee094389473b308ce0bd,2026-04-30T02:10:00Z,basketball_nba,Los Angeles Lakers vs Houston Rockets,Los Angeles Lakers,Houston Rockets,Los Angeles Lakers,William Hill,1.73,0.6111,,0.6111,5.72,0.06,0.0,4,1.6364,2026-04-28T14:23:14
c0a148d54d3440d00aaf34d49aee5c13|Real Betis|Unibet (SE),c0a148d54d3440d00aaf34d49aee5c13,2026-05-09T19:00:00Z,soccer_spain_la_liga,Real Sociedad vs Real Betis,Real Sociedad,Real Betis,Real Betis,Unibet (SE),3.4,0.3081,0.1593,0.3081,4.77,0.02,0.0,3,3.2452,2026-04-28T14:23:14
e23328759de3a21e107de617da4d93f7|Draw|Unibet (NL),e23328759de3a21e107de617da4d93f7,2026-05-02T19:00:00Z,soccer_spain_la_liga,CA Osasuna vs Barcelona,CA Osasuna,Barcelona,Draw,Unibet (NL),4.2,0.2479,0.222,0.2479,4.12,0.01,0.0,4,4.0339,2026-04-28T17:49:38
6da09dc28351a7ea21f7e46846c50db8|Draw|Paddy Power,6da09dc28351a7ea21f7e46846c50db8,2026-05-03T17:00:00Z,soccer_portugal_primeira_liga,Braga vs Estoril,Braga,Estoril,Draw,Paddy Power,4.5,0.2457,0.2245,0.2457,10.54,0.02,0.0,3,4.0708,2026-04-28T19:46:59
61828e05d7e37e30eecff13ebfec54b5|Draw|Unibet (SE),61828e05d7e37e30eecff13ebfec54b5,2026-05-10T19:00:00Z,soccer_france_ligue_one,Angers vs Strasbourg,Angers,Strasbourg,Draw,Unibet (SE),3.7,0.2878,0.2245,0.2878,6.5,0.02,0.0,3,3.4742,2026-04-28T19:46:59
57e42573557fa1d4254f1e1a5f113b44|Preston North End|Coolbet,57e42573557fa1d4254f1e1a5f113b44,2026-05-02T11:30:00Z,soccer_efl_champ,Preston North End vs Southampton,Preston North End,Southampton,Preston North End,Coolbet,4.5,0.2317,0.598,0.2317,4.27,0.01,0.0,2,4.3157,2026-04-28T19:46:59
1dc1f73ee86044140d5314edafdf5650|Sassuolo|1xBet,1dc1f73ee86044140d5314edafdf5650,2026-05-08T18:45:00Z,soccer_italy_serie_a,Torino vs Sassuolo,Torino,Sassuolo,Sassuolo,1xBet,3.52,0.297,0.1823,0.297,4.54,0.01,0.0,3,3.3672,2026-04-28T21:11:01
57e42573557fa1d4254f1e1a5f113b44|Draw|GTbets,57e42573557fa1d4254f1e1a5f113b44,2026-05-02T11:30:00Z,soccer_efl_champ,Preston North End vs Southampton,Preston North End,Southampton,Draw,GTbets,4.0,0.2723,0.2258,0.2723,8.91,0.02,0.0,4,3.6728,2026-04-28T22:59:23
2f418314c85b618d37cc9fb8bc837d65|Heerenveen|Coral,2f418314c85b618d37cc9fb8bc837d65,2026-05-03T10:15:00Z,soccer_netherlands_eredivisie,FC Volendam vs Heerenveen,FC Volendam,Heerenveen,Heerenveen,Coral,2.05,0.5213,0.2791,0.5213,6.87,0.05,0.0,3,1.9182,2026-04-28T22:59:23
5832566a554f0c48e3e76d0449ced594|Cagliari|1xBet,5832566a554f0c48e3e76d0449ced594,2026-05-09T13:00:00Z,soccer_italy_serie_a,Cagliari vs Udinese,Cagliari,Udinese,Cagliari,1xBet,2.59,0.4044,0.5865,0.4044,4.73,0.02,0.0,3,2.473,2026-04-28T22:59:23
a99c7c20bd60cb546ff73d94f954d1f5|Draw|1xBet,a99c7c20bd60cb546ff73d94f954d1f5,2026-05-10T19:00:00Z,soccer_france_ligue_one,Toulouse vs Lyon,Toulouse,Lyon,Draw,1xBet,3.81,0.2849,0.2245,0.2849,8.55,0.02,0.0,3,3.5099,2026-04-29T03:34:21
2f418314c85b618d37cc9fb8bc837d65|Heerenveen|Unibet (NL),2f418314c85b618d37cc9fb8bc837d65,2026-05-03T10:15:00Z,soccer_netherlands_eredivisie,FC Volendam vs Heerenveen,FC Volendam,Heerenveen,Heerenveen,Unibet (NL),2.05,0.5214,0.2791,0.5214,6.88,0.05,0.0,3,1.9181,2026-04-29T03:34:21
61828e05d7e37e30eecff13ebfec54b5|Angers|Unibet (SE),61828e05d7e37e30eecff13ebfec54b5,2026-05-10T19:00:00Z,soccer_france_ligue_one,Angers vs Strasbourg,Angers,Strasbourg,Angers,Unibet (SE),3.9,0.2668,0.6106,0.2668,4.07,0.01,0.0,3,3.7475,2026-04-29T10:10:21
57e42573557fa1d4254f1e1a5f113b44|Preston North End|LeoVegas (SE),57e42573557fa1d4254f1e1a5f113b44,2026-05-02T11:30:00Z,soccer_efl_champ,Preston North End vs Southampton,Preston North End,Southampton,Preston North End,LeoVegas (SE),3.4,0.3072,0.598,0.3072,4.46,0.01,0.0,4,3.2549,2026-04-29T17:42:32
0d0aa62d4305ee094389473b308ce0bd|Houston Rockets|Betway,0d0aa62d4305ee094389473b308ce0bd,2026-04-30T02:18:45Z,basketball_nba,Los Angeles Lakers vs Houston Rockets,Los Angeles Lakers,Houston Rockets,Houston Rockets,Betway,2.15,0.5009,,0.5009,7.69,0.05,0.0,4,1.9964,2026-04-30T03:35:42
